1891,12,31,1892,1,1,10.7,8,1,16.2,8,1,2.5,8,1
1892,1,1,1892,1,2,6.4,8,1,14.3,8,1,0.5,8,1
1892,1,2,1892,1,3,4.4,8,1,13.6,8,1,-2.5,8,1
1892,1,3,1892,1,4,3.8,8,1,13.6,8,1,-2.6,8,1
1892,1,4,1892,1,5,4.1,8,1,13,8,1,-2.6,8,1
1892,1,5,1892,1,6,3.4,8,1,13,8,1,-3.3,8,1
1892,1,6,1892,1,7,2.7,8,1,11.6,8,1,-3.3,8,1
1892,1,7,1892,1,8,2.1,8,1,11.6,8,1,-4.2,8,1
1892,1,8,1892,1,9,1.5,8,1,8.2,8,1,-5.3,8,1
1892,1,9,1892,1,10,0.9,8,1,9.4,8,1,-6.8,8,1
1892,1,10,1892,1,11,0.2,8,1,9.6,8,1,-6.8,8,1
1892,1,11,1892,1,12,1.5,8,1,9.6,8,1,-6.3,8,1
1892,1,12,1892,1,13,1.8,8,1,7.7,8,1,-4.1,8,1
1892,1,13,1892,1,14,1.6,8,1,9.4,8,1,-4.1,8,1
1892,1,14,1892,1,15,3,8,1,9.4,8,1,-2.3,8,1
1892,1,15,1892,1,16,3.8,8,1,10,8,1,-2.3,8,1
1892,1,16,1892,1,17,2.1,8,1,10,8,1,-4.9,8,1
1892,1,17,1892,1,18,-0.2,8,1,5.9,8,1,-5.9,8,1
1892,1,18,1892,1,19,-1,8,1,5.6,8,1,-5.9,8,1
1892,1,19,1892,1,20,-1.3,8,1,8.5,8,1,-7.7,8,1
1892,1,20,1892,1,21,-1.3,8,1,8.5,8,1,-9.3,8,1
1892,1,21,1892,1,22,-1.4,8,1,7.5,8,1,-9.6,8,1
1892,1,22,1892,1,23,-0.5,8,1,8.2,8,1,-9.6,8,1
1892,1,23,1892,1,24,1,8,1,10.4,8,1,-6.3,8,1
1892,1,24,1892,1,25,2.9,8,1,12.7,8,1,-6.1,8,1
1892,1,25,1892,1,26,6.3,8,1,12.7,8,1,-5.2,8,1
1892,1,26,1892,1,27,8,8,1,13.7,8,1,1.8,8,1
1892,1,27,1892,1,28,5.2,8,1,13.7,8,1,-2.6,8,1
1892,1,28,1892,1,29,2.9,8,1,10.7,8,1,-2.6,8,1
1892,1,29,1892,1,30,2.5,8,1,9,8,1,-2.5,8,1
1892,1,30,1892,1,31,1.8,8,1,6.7,8,1,-2.5,8,1
1892,1,31,1892,2,1,1.7,8,1,8.5,8,1,-3.2,8,1
1892,2,1,1892,2,2,2.7,8,1,12.3,8,1,-4.1,8,1
1892,2,2,1892,2,3,3.5,8,1,12.3,8,1,-4.1,8,1
1892,2,3,1892,2,4,3,8,1,10.1,8,1,-3.6,8,1
1892,2,4,1892,2,5,3.1,8,1,10.2,8,1,-3.6,8,1
1892,2,5,1892,2,6,2.2,8,1,10.2,8,1,-3.2,8,1
1892,2,6,1892,2,7,1.4,8,1,11.3,8,1,-7.1,8,1
