Year,TAVG,TMAX,TMIN,DOY
1881,2.0,9.7,-6.2,1
1881,2.4,6.3,-0.7,2
1881,1.4,9.7,-3.4,3
1881,0.6,10.1,-5.8,4
1881,0.8,11.3,-5.8,5
1881,2.0,11.3,-4.3,6
1881,2.0,7.3,-2.2,7
1881,0.5,6.6,-6.8,8
1881,1.9,8.4,-6.8,9
1881,1.5,8.4,-5.3,10
1881,-1.2,5.5,-9.2,11
1881,-1.6,6.1,-9.2,12
1881,0.2,6.1,-6.9,13
1881,0.2,7.5,-4.8,14
1881,-0.5,9.3,-5.9,15
1881,1.4,9.3,-5.9,16
1881,2.3,8.3,-4.2,17
1881,1.7,8.3,-2.4,18
1881,1.4,6.7,-2.4,19
1881,0.8,6.5,-3.8,20
1881,0.5,6.5,-6.3,21
1881,-0.2,2.9,-6.3,22
1881,0.1,6.6,-4.6,23
1881,0.8,6.6,-3.3,24
1881,-1.0,4.5,-5.2,25
1881,-1.7,2.2,-5.7,26
1881,-0.8,6.2,-5.7,27
1881,1.6,10.1,-5.3,28
1881,2.9,10.1,-5.3,29
1881,0.2,5.9,-5.2,30
1881,-2.3,2.8,-6.5,31
1881,-2.6,4.7,-7.8,32
1881,1.1,9.6,-7.8,33
1881,4.6,9.6,-3.7,34
1881,3.1,8.5,-3.3,35
1881,0.2,6.3,-5.8,36
1881,-1.0,4.8,-7.3,37
1881,-0.2,5.9,-7.3,38
1881,0.6,7.2,-7.2,39
1881,0.9,9.0,-4.7,40
1881,2.8,11.1,-5.3,41
1881,2.2,11.1,-5.3,42
1881,0.0,4.3,-7.5,43
1881,0.9,7.6,-7.5,44
1881,2.0,7.6,-5.2,45
1881,2.9,7.9,-1.2,46
1881,3.2,8.7,-1.2,47
1881,2.5,8.7,-1.1,48
1881,1.2,7.2,-2.9,49
1881,1.4,7.2,-3.7,50
1881,3.1,8.4,-3.7,51
1881,3.3,8.4,-1.5,52
1881,2.2,10.2,-4.3,53
1881,4.8,16.3,-4.3,54
1881,8.9,16.3,-2.7,55
1881,5.5,12.6,-0.4,56
1881,2.0,9.6,-1.2,57
1881,3.3,10.2,-3.3,58
1881,6.4,12.4,-3.3,59
1881,7.2,12.4,1.3,60
1881,4.9,12.3,1.0,61
1881,5.1,12.3,0.8,62
1881,5.0,9.0,-6.1,63
1881,1.7,9.0,-6.1,64
1881,-0.2,4.4,-3.2,65
1881,0.5,5.8,-3.6,66
1881,2.4,6.8,-3.6,67
1881,5.7,10.4,-3.1,68
1881,7.1,10.4,3.3,69
1881,8.5,10.8,3.3,70
1881,7.9,10.8,0.3,71
1881,6.7,10.2,-0.8,72
1881,5.6,9.9,-0.8,73
1881,2.5,9.8,-1.9,74
1881,1.3,7.2,-3.8,75
1881,1.6,9.1,-4.6,76
1881,1.2,10.4,-4.7,77
1881,2.7,13.9,-4.7,78
1881,5.9,13.9,-4.1,79
1881,8.0,12.5,-0.6,80
1881,7.3,11.9,2.6,81
1881,4.7,9.2,0.6,82
1881,3.6,9.2,-2.3,83
1881,2.9,8.6,-4.1,84
1881,2.9,11.8,-5.1,85
1881,4.7,15.4,-5.1,86
1881,6.3,15.7,-3.1,87
1881,7.3,15.7,-3.1,88
1881,8.0,17.2,-1.1,89
1881,7.2,17.2,-1.9,90
1881,8.3,18.9,-1.9,91
1881,11.3,18.9,-1.8,92
1881,10.3,14.1,1.6,93
1881,7.8,14.6,-1.6,94
1881,8.3,14.6,-1.6,95
1881,8.9,12.8,4.4,96
1881,8.0,14.3,2.6,97
1881,8.7,17.4,0.8,98
1881,8.6,17.4,-0.5,99
1881,8.0,18.9,-0.9,100
1881,11.8,19.6,-0.9,101
1881,14.5,19.9,2.6,102
1881,11.1,19.9,5.4,103
1881,6.8,11.4,1.7,104
1881,6.2,13.6,1.0,105
1881,8.8,16.7,0.7,106
1881,11.0,16.7,0.7,107
1881,10.7,14.7,4.2,108
1881,10.0,18.7,1.2,109
1881,12.4,18.7,1.2,110
1881,13.7,19.2,5.0,111
1881,10.9,19.2,1.3,112
1881,10.6,15.4,1.3,113
1881,14.1,22.4,5.7,114
1881,17.8,24.3,5.7,115
1881,18.9,24.3,13.1,116
1881,18.7,25.3,14.2,117
1881,18.8,25.3,14.2,118
1881,16.3,21.7,8.6,119
1881,14.8,23.8,6.9,120
1882,1.7,6.4,-3.0,1
1882,1.7,8.7,-2.9,2
1882,1.7,8.7,-4.4,3
1882,5.0,13.9,-4.4,4
1882,8.8,16.3,1.2,5
1882,7.7,16.3,0.8,6
1882,5.1,10.7,-1.8,7
1882,5.8,10.1,-1.8,8
1882,4.7,10.1,-1.6,9
1882,3.0,10.8,-2.3,10
1882,2.6,10.8,-2.3,11
1882,1.7,5.6,-1.9,12
1882,2.2,7.8,-1.1,13
1882,1.9,7.8,-3.1,14
1882,0.9,5.6,-3.1,15
1882,1.0,4.0,-2.5,16
1882,1.8,6.6,-3.8,17
1882,3.2,9.6,-3.8,18
1882,4.5,11.3,-6.6,19
1882,5.0,13.0,-6.6,20
1882,4.3,13.0,-0.3,21
1882,3.1,10.1,-1.2,22
1882,3.6,10.1,-3.4,23
1882,5.9,10.1,-3.4,24
1882,7.9,14.6,0.8,25
1882,8.8,14.6,0.8,26
1882,6.2,11.4,0.6,27
1882,2.8,7.3,-0.9,28
1882,3.0,8.5,-0.9,29
1882,5.7,10.1,-0.4,30
1882,9.2,14.6,2.8,31
1882,8.6,14.6,3.7,32
1882,5.6,9.1,-3.1,33
1882,4.4,9.0,-3.1,34
1882,4.9,9.0,0.7,35
1882,7.0,10.9,1.3,36
1882,6.7,10.9,3.9,37
1882,5.2,8.2,2.1,38
1882,4.1,7.7,-0.4,39
1882,3.2,7.7,-0.4,40
1882,3.7,9.1,-0.2,41
1882,4.4,9.6,1.3,42
1882,4.1,9.6,-0.1,43
1882,2.5,8.5,-1.2,44
1882,2.4,5.8,-1.4,45
1882,4.4,10.9,-1.4,46
1882,6.4,10.9,1.2,47
1882,8.8,13.9,4.5,48
1882,8.6,13.9,2.6,49
1882,6.4,10.7,0.3,50
1882,6.0,10.7,0.3,51
1882,5.2,10.2,-0.4,52
1882,2.9,8.4,-2.5,53
1882,1.8,7.4,-3.4,54
1882,1.2,8.4,-3.4,55
1882,2.7,12.4,-3.3,56
1882,4.4,12.4,-3.1,57
1882,2.4,7.6,-3.2,58
1882,0.9,6.2,-3.2,59
1882,2.6,9.0,-3.1,60
1882,3.3,9.0,-2.7,61
1882,3.6,11.5,-3.9,62
1882,4.4,11.5,-3.9,63
1882,2.7,10.7,-2.8,64
1882,1.6,6.2,-3.1,65
1882,2.5,10.1,-5.3,66
1882,3.2,10.2,-5.3,67
1882,3.6,10.2,-1.7,68
1882,3.5,12.3,-4.6,69
1882,3.0,12.3,-4.6,70
1882,3.6,11.2,-2.8,71
1882,2.6,10.1,-3.7,72
1882,1.7,12.8,-5.7,73
1882,5.3,15.2,-5.7,74
1882,7.8,16.1,-2.1,75
1882,9.2,20.9,0.1,76
1882,10.9,20.9,0.8,77
1882,11.5,20.1,1.0,78
1882,9.1,15.3,1.8,79
1882,7.3,14.2,-1.6,80
1882,7.0,13.7,-1.6,81
1882,4.9,9.5,0.9,82
1882,3.7,8.9,0.3,83
1882,6.0,13.2,0.3,84
1882,7.9,14.1,1.1,85
1882,6.2,14.1,-0.1,86
1882,6.0,11.1,-1.1,87
1882,6.8,13.1,-1.1,88
1882,7.0,15.2,-0.9,89
1882,9.2,15.2,-0.9,90
1882,11.7,18.1,-0.5,91
1882,12.6,19.3,8.4,92
1882,13.1,19.3,8.4,93
1882,13.9,16.0,12.1,94
1882,11.5,16.0,3.7,95
1882,8.1,14.4,1.7,96
1882,7.8,17.3,-0.6,97
1882,10.1,17.4,-0.6,98
1882,12.1,18.9,1.5,99
1882,11.8,21.3,2.2,100
1882,15.1,23.9,2.2,101
1882,17.1,23.9,6.2,102
1882,14.5,17.2,10.6,103
1882,11.9,17.2,7.3,104
1882,9.2,14.6,1.2,105
1882,7.9,15.4,0.5,106
1882,9.2,18.9,0.5,107
1882,11.3,20.6,1.0,108
1882,12.8,22.5,3.4,109
1882,14.1,22.9,4.2,110
1882,16.0,22.9,5.6,111
1882,16.3,22.2,7.9,112
1882,16.3,22.4,8.4,113
1882,15.8,22.4,7.3,114
1882,13.8,21.3,4.6,115
1882,14.1,23.9,4.6,116
1882,15.6,23.9,4.8,117
1882,16.7,19.7,10.8,118
1882,16.3,21.3,9.4,119
1882,13.6,21.3,5.1,120
1883,5.5,12.8,-4.2,1
1883,3.3,10.4,-2.8,2
1883,1.9,6.4,-2.8,3
1883,1.8,8.5,-3.7,4
1883,1.5,9.7,-5.4,5
1883,1.3,9.7,-5.4,6
1883,1.0,7.9,-6.2,7
1883,2.2,10.6,-6.2,8
1883,2.9,10.6,-2.9,9
1883,1.9,10.1,-3.2,10
1883,2.8,11.3,-4.9,11
1883,3.6,11.3,-4.9,12
1883,2.9,9.0,-2.7,13
1883,2.8,6.8,-2.4,14
1883,2.5,9.4,-4.6,15
1883,2.4,11.0,-4.6,16
1883,1.2,11.0,-4.9,17
1883,-1.8,4.5,-6.4,18
1883,-2.2,2.1,-6.6,19
1883,-1.2,2.1,-6.6,20
1883,-0.2,4.6,-5.0,21
1883,1.4,9.8,-4.2,22
1883,2.3,10.1,-4.6,23
1883,3.1,10.1,-4.6,24
1883,5.0,8.9,0.1,25
1883,6.9,10.1,3.1,26
1883,5.2,10.1,-0.2,27
1883,2.1,6.6,-1.7,28
1883,0.9,5.3,-3.1,29
1883,3.0,11.1,-3.8,30
1883,5.3,11.1,-3.8,31
1883,3.1,9.6,-1.3,32
1883,1.7,7.6,-1.4,33
1883,1.9,7.6,-3.2,34
1883,1.3,7.8,-4.8,35
1883,1.7,10.1,-5.1,36
1883,2.2,10.1,-5.1,37
1883,1.8,7.3,-4.3,38
1883,1.8,5.7,-2.4,39
1883,0.6,5.7,-5.1,40
1883,-0.4,6.3,-5.4,41
1883,0.8,8.4,-5.8,42
1883,1.7,11.2,-6.2,43
1883,1.8,11.2,-6.2,44
1883,2.5,7.4,-4.7,45
1883,3.2,7.4,-0.5,46
1883,5.6,10.3,-0.5,47
1883,6.9,10.3,1.8,48
1883,3.8,9.2,-2.2,49
1883,4.8,11.6,-2.2,50
1883,5.3,11.6,-0.6,51
1883,4.8,9.5,-0.6,52
1883,5.6,9.5,-0.3,53
1883,4.7,9.3,0.9,54
1883,5.3,9.6,1.0,55
1883,5.2,9.6,-0.4,56
1883,4.6,10.2,-0.4,57
1883,4.1,10.2,-0.2,58
1883,2.8,7.8,-1.4,59
1883,2.2,7.1,-2.2,60
1883,3.7,10.0,-2.2,61
1883,4.8,10.0,0.0,62
1883,5.8,12.9,0.0,63
1883,4.6,12.9,-1.8,64
1883,2.6,9.6,-3.9,65
1883,3.4,10.2,-3.9,66
1883,4.6,11.7,-2.9,67
1883,4.6,11.7,-2.6,68
1883,4.3,10.8,-2.6,69
1883,4.2,10.8,-2.9,70
1883,4.1,11.2,-3.2,71
1883,5.6,13.1,-3.2,72
1883,6.1,13.1,-0.9,73
1883,5.8,13.8,-5.0,74
1883,5.0,13.8,-5.0,75
1883,4.6,10.2,-0.6,76
1883,5.3,13.9,-2.7,77
1883,6.8,14.9,-2.7,78
1883,7.4,14.9,-1.6,79
1883,5.1,10.1,0.5,80
1883,4.1,9.9,-0.9,81
1883,5.2,11.7,-0.9,82
1883,7.3,16.2,-0.4,83
1883,9.8,16.2,0.4,84
1883,8.3,13.2,3.3,85
1883,6.1,13.8,-2.3,86
1883,7.8,13.9,-2.3,87
1883,8.6,14.5,2.2,88
1883,8.9,17.4,-1.0,89
1883,6.6,17.4,-1.1,90
1883,4.4,13.4,-2.7,91
1883,7.3,17.2,-2.7,92
1883,9.6,17.2,1.7,93
1883,9.0,13.4,2.7,94
1883,8.5,16.4,-0.6,95
1883,9.0,16.4,-0.6,96
1883,7.8,13.0,2.8,97
1883,5.8,10.8,0.2,98
1883,6.5,16.7,-0.7,99
1883,10.0,20.2,-0.7,100
1883,12.4,20.2,3.3,101
1883,10.3,20.2,-0.8,102
1883,9.6,20.9,-0.8,103
1883,11.5,20.9,1.2,104
1883,9.5,14.1,5.8,105
1883,7.1,12.4,1.9,106
1883,7.4,17.3,-1.9,107
1883,11.0,21.8,-1.9,108
1883,14.9,21.8,3.0,109
1883,16.4,18.6,13.4,110
1883,16.6,18.9,13.8,111
1883,15.5,21.4,7.2,112
1883,14.4,21.4,7.2,113
1883,13.6,21.2,4.7,114
1883,13.0,21.2,2.7,115
1883,13.2,20.6,2.7,116
1883,15.0,22.4,7.9,117
1883,18.0,23.2,7.9,118
1883,18.5,23.2,14.7,119
1883,16.0,22.1,10.5,120
1884,-0.7,4.5,-4.3,1
1884,-0.4,6.5,-6.5,2
1884,1.2,10.0,-6.5,3
1884,3.3,10.7,-4.3,4
1884,5.3,10.9,-4.3,5
1884,4.9,10.9,-0.7,6
1884,2.5,10.0,-4.1,7
1884,2.1,9.1,-4.1,8
1884,1.1,7.6,-3.8,9
1884,-1.5,4.0,-5.0,10
1884,-1.9,3.4,-7.3,11
1884,0.1,8.5,-7.3,12
1884,3.2,11.3,-5.3,13
1884,3.9,11.3,-2.1,14
1884,2.6,10.3,-2.1,15
1884,2.4,8.1,-1.9,16
1884,2.0,7.4,-3.8,17
1884,1.7,6.7,-3.8,18
1884,0.7,5.6,-6.4,19
1884,-0.5,4.7,-6.4,20
1884,0.5,5.0,-4.5,21
1884,0.5,6.3,-7.0,22
1884,0.4,6.3,-7.0,23
1884,3.7,11.2,-2.6,24
1884,4.7,11.2,-0.8,25
1884,2.9,9.1,-4.6,26
1884,3.6,8.6,-4.6,27
1884,4.2,10.1,-0.1,28
1884,3.8,10.1,-0.3,29
1884,2.2,10.1,-1.7,30
1884,0.1,3.1,-1.7,31
1884,0.3,4.5,-2.7,32
1884,1.2,5.6,-2.7,33
1884,1.1,7.9,-5.4,34
1884,0.7,7.9,-5.4,35
1884,1.4,5.8,-1.3,36
1884,1.5,5.8,-3.6,37
1884,1.0,5.1,-3.6,38
1884,0.6,5.1,-2.7,39
1884,-0.5,3.9,-6.5,40
1884,-1.4,3.9,-8.1,41
1884,-1.4,5.2,-8.1,42
1884,-0.9,5.9,-7.2,43
1884,0.1,5.9,-6.9,44
1884,2.3,8.8,-3.8,45
1884,2.5,8.8,-1.8,46
1884,0.5,6.0,-5.3,47
1884,0.8,6.7,-5.3,48
1884,1.5,6.7,-2.1,49
1884,1.8,8.7,-4.6,50
1884,2.6,8.7,-4.6,51
1884,2.3,8.7,-4.7,52
1884,3.0,8.7,-4.7,53
1884,3.6,8.7,0.2,54
1884,2.5,7.3,-1.6,55
1884,0.4,6.7,-9.2,56
1884,0.9,8.1,-9.2,57
1884,3.3,11.4,-2.4,58
1884,4.5,11.4,-2.7,59
1884,6.9,14.1,-2.7,60
1884,7.2,14.1,0.6,61
1884,5.8,12.0,-0.5,62
1884,6.8,12.0,-0.5,63
1884,6.4,10.2,2.5,64
1884,4.4,10.2,-1.7,65
1884,4.8,13.2,-2.7,66
1884,7.1,13.2,-2.7,67
1884,7.1,10.7,1.8,68
1884,4.2,10.7,-1.3,69
1884,2.0,7.8,-2.2,70
1884,2.7,10.3,-4.8,71
1884,4.5,10.3,-4.8,72
1884,4.3,8.2,0.6,73
1884,3.7,8.2,-2.5,74
1884,4.5,11.8,-2.5,75
1884,5.5,11.8,-0.8,76
1884,6.0,9.7,-0.1,77
1884,5.0,9.7,0.6,78
1884,4.0,11.3,-2.3,79
1884,6.1,15.6,-2.3,80
1884,8.8,15.8,-1.8,81
1884,9.7,15.8,2.2,82
1884,9.2,14.4,2.2,83
1884,7.1,13.9,2.4,84
1884,5.1,12.2,-1.6,85
1884,5.5,12.2,-1.6,86
1884,7.9,16.7,0.2,87
1884,7.2,16.7,0.8,88
1884,4.4,11.2,-2.7,89
1884,4.3,11.7,-2.7,90
1884,4.4,11.7,-3.3,91
1884,5.9,10.1,-3.3,92
1884,5.9,10.1,1.4,93
1884,4.3,11.5,-3.7,94
1884,6.9,17.6,-3.7,95
1884,10.5,17.6,-0.8,96
1884,12.8,18.8,9.2,97
1884,12.1,18.8,7.7,98
1884,9.2,14.4,4.6,99
1884,7.7,14.4,0.2,100
1884,7.3,16.6,-1.8,101
1884,9.9,16.6,-1.8,102
1884,13.4,17.1,6.1,103
1884,14.6,19.3,10.4,104
1884,13.6,21.4,4.1,105
1884,14.1,22.8,4.1,106
1884,15.9,22.8,7.2,107
1884,15.0,22.3,9.4,108
1884,13.3,20.1,6.2,109
1884,12.9,20.4,4.9,110
1884,13.3,23.9,3.8,111
1884,14.9,23.9,3.8,112
1884,15.3,23.2,7.3,113
1884,12.3,18.9,6.9,114
1884,10.2,17.2,4.3,115
1884,12.6,22.4,4.3,116
1884,15.3,22.4,7.1,117
1884,14.9,22.2,10.1,118
1884,11.5,17.6,2.9,119
1884,9.7,16.7,1.5,120
1884,11.4,20.5,1.5,121
1885,0.6,8.4,-5.3,1
1885,1.2,8.4,-5.3,2
1885,1.1,5.8,-3.6,3
1885,0.7,6.2,-4.1,4
1885,1.5,9.6,-4.1,5
1885,2.4,10.3,-4.1,6
1885,1.6,10.3,-4.1,7
1885,1.5,6.8,-2.8,8
1885,1.9,6.8,-1.8,9
1885,1.0,5.6,-4.8,10
1885,1.3,5.6,-4.8,11
1885,1.1,4.4,-3.7,12
1885,-0.4,4.4,-4.2,13
1885,-1.0,3.6,-7.3,14
1885,0.1,4.6,-7.3,15
1885,0.7,5.0,-2.9,16
1885,0.8,6.7,-2.9,17
1885,1.7,6.9,-2.5,18
1885,1.7,6.9,-2.4,19
1885,0.5,6.7,-3.8,20
1885,-0.7,4.3,-7.5,21
1885,0.8,9.0,-7.5,22
1885,1.4,9.0,-3.4,23
1885,0.9,8.7,-4.4,24
1885,2.6,8.7,-4.4,25
1885,2.9,8.3,-1.8,26
1885,1.5,7.6,-5.2,27
1885,-0.1,7.6,-5.2,28
1885,-1.8,4.1,-9.0,29
1885,-1.7,4.1,-9.0,30
1885,-0.5,5.1,-6.8,31
1885,1.3,8.9,-5.9,32
1885,1.7,8.9,-3.3,33
1885,0.8,5.4,-4.1,34
1885,0.4,6.1,-5.8,35
1885,0.7,8.4,-6.5,36
1885,2.5,8.4,-6.5,37
1885,2.4,7.7,-2.2,38
1885,0.9,7.2,-4.8,39
1885,0.9,8.3,-6.1,40
1885,0.7,8.3,-6.1,41
1885,0.6,5.8,-3.7,42
1885,-0.2,5.8,-4.0,43
1885,-0.6,2.4,-4.0,44
1885,1.0,7.8,-3.1,45
1885,1.1,7.8,-5.8,46
1885,-0.3,6.2,-5.8,47
1885,-0.4,5.9,-6.4,48
1885,-0.8,5.9,-6.4,49
1885,-1.4,3.4,-5.7,50
1885,0.1,6.1,-5.7,51
1885,2.3,6.2,-3.4,52
1885,2.7,7.8,-1.6,53
1885,2.2,9.1,-3.6,54
1885,3.6,9.1,-3.6,55
1885,4.9,9.4,-2.9,56
1885,3.1,9.4,-3.3,57
1885,1.3,7.8,-3.8,58
1885,2.2,10.3,-3.8,59
1885,3.1,10.3,-4.1,60
1885,2.8,11.4,-5.8,61
1885,3.6,11.4,-5.8,62
1885,4.2,10.7,-2.9,63
1885,4.5,11.9,-4.7,64
1885,6.6,12.3,-4.7,65
1885,5.7,12.3,-2.1,66
1885,2.5,7.9,-3.2,67
1885,0.8,7.3,-6.4,68
1885,0.6,6.4,-6.4,69
1885,0.8,7.4,-6.2,70
1885,0.8,7.4,-6.2,71
1885,0.9,7.3,-6.3,72
1885,0.9,8.4,-6.3,73
1885,2.2,10.7,-5.3,74
1885,3.9,10.7,-5.3,75
1885,4.2,9.1,1.1,76
1885,2.8,7.5,-3.5,77
1885,2.4,10.5,-3.8,78
1885,5.4,14.3,-3.8,79
1885,7.0,14.3,-1.1,80
1885,7.0,14.5,0.0,81
1885,7.0,14.5,0.0,82
1885,3.8,11.7,-1.1,83
1885,2.9,9.3,-1.1,84
1885,4.1,9.3,-0.8,85
1885,4.2,9.6,0.7,86
1885,3.8,9.6,-1.2,87
1885,3.4,9.1,-1.7,88
1885,5.7,13.3,-1.7,89
1885,7.8,14.1,2.8,90
1885,7.5,14.1,0.8,91
1885,6.8,11.9,0.8,92
1885,6.7,13.1,-1.2,93
1885,8.6,13.1,-1.2,94
1885,9.4,12.0,6.5,95
1885,9.3,10.7,6.5,96
1885,11.3,15.4,8.6,97
1885,15.5,23.4,9.3,98
1885,14.3,23.4,6.9,99
1885,10.0,17.8,1.4,100
1885,10.1,16.6,1.4,101
1885,11.6,16.4,8.0,102
1885,13.4,16.7,9.5,103
1885,13.9,18.4,8.1,104
1885,11.3,18.4,1.9,105
1885,10.4,19.1,1.9,106
1885,12.6,19.1,2.6,107
1885,12.5,17.7,6.9,108
1885,12.5,19.9,3.4,109
1885,13.2,19.9,3.4,110
1885,13.9,17.9,10.9,111
1885,13.9,18.8,8.4,112
1885,13.8,21.2,4.7,113
1885,14.7,21.2,4.7,114
1885,15.5,22.8,7.8,115
1885,16.5,22.8,7.8,116
1885,16.6,20.4,12.9,117
1885,17.2,25.8,8.5,118
1885,17.5,25.8,8.5,119
1885,14.5,18.7,7.2,120
1886,1.4,6.5,-4.6,1
1886,2.8,8.9,-1.9,2
1886,2.9,8.9,-3.1,3
1886,1.0,7.1,-3.2,4
1886,-1.2,3.5,-10.8,5
1886,-1.3,5.2,-10.8,6
1886,0.6,8.3,-8.3,7
1886,2.4,10.9,-5.7,8
1886,3.9,10.9,-2.7,9
1886,4.0,10.9,-2.7,10
1886,2.8,10.9,-3.6,11
1886,0.6,7.7,-3.6,12
1886,-0.3,5.3,-3.8,13
1886,1.5,8.2,-3.8,14
1886,3.8,8.2,-3.5,15
1886,3.3,7.7,-1.1,16
1886,1.6,7.3,-3.2,17
1886,2.0,8.4,-3.2,18
1886,1.8,8.4,-4.3,19
1886,1.1,7.8,-6.4,20
1886,2.7,10.0,-6.4,21
1886,2.5,10.0,-2.3,22
1886,1.3,7.3,-4.0,23
1886,2.0,7.3,-4.0,24
1886,1.2,4.4,-5.1,25
1886,0.9,6.6,-5.1,26
1886,1.2,6.6,-4.6,27
1886,0.1,5.1,-6.8,28
1886,-0.3,6.9,-7.0,29
1886,0.5,6.9,-7.0,30
1886,-0.2,2.2,-5.2,31
1886,-1.2,2.8,-5.2,32
1886,-1.6,2.8,-10.3,33
1886,-2.2,4.9,-10.3,34
1886,-1.6,4.9,-9.7,35
1886,1.1,11.2,-9.7,36
1886,4.6,11.2,-3.8,37
1886,5.9,10.1,-1.7,38
1886,2.3,10.1,-5.1,39
1886,-0.8,3.4,-5.1,40
1886,0.5,7.3,-4.4,41
1886,2.0,8.0,-2.7,42
1886,1.6,8.0,-3.3,43
1886,0.6,5.0,-3.7,44
1886,1.0,6.4,-3.7,45
1886,1.4,6.6,-3.2,46
1886,1.0,6.6,-2.2,47
1886,-0.3,3.4,-4.8,48
1886,-1.0,6.9,-10.3,49
1886,-0.2,6.9,-10.3,50
1886,0.1,5.2,-4.3,51
1886,0.5,5.6,-4.3,52
1886,1.6,7.2,-3.8,53
1886,1.5,7.4,-4.1,54
1886,0.9,7.4,-4.8,55
1886,0.9,7.3,-4.8,56
1886,2.5,7.7,-4.5,57
1886,3.7,7.7,-1.2,58
1886,2.8,9.4,-5.1,59
1886,2.3,9.4,-5.1,60
1886,3.7,10.0,-4.6,61
1886,5.5,10.0,-0.2,62
1886,6.2,12.7,0.5,63
1886,6.2,12.7,0.5,64
1886,5.5,12.4,-0.9,65
1886,5.1,15.1,-3.6,66
1886,7.4,15.1,-3.6,67
1886,9.9,15.1,0.7,68
1886,7.5,15.1,0.2,69
1886,3.4,9.1,-1.9,70
1886,3.1,11.2,-5.0,71
1886,5.9,11.2,-5.0,72
1886,7.6,13.9,1.3,73
1886,7.2,17.2,-3.2,74
1886,9.8,17.2,-3.2,75
1886,13.1,17.1,6.9,76
1886,13.7,17.1,8.8,77
1886,11.8,16.4,3.2,78
1886,7.2,15.2,-1.6,79
1886,4.1,10.1,-1.6,80
1886,6.1,14.4,1.1,81
1886,9.1,14.4,3.0,82
1886,9.5,13.2,3.0,83
1886,7.7,12.8,0.6,84
1886,6.8,11.8,0.6,85
1886,5.9,11.2,1.1,86
1886,4.0,9.6,-1.7,87
1886,4.6,11.4,-1.7,88
1886,6.8,17.0,-2.0,89
1886,8.7,17.0,-2.0,90
1886,11.2,19.6,2.7,91
1886,11.4,19.6,1.7,92
1886,9.8,18.7,-0.6,93
1886,11.2,19.4,-0.6,94
1886,14.0,19.4,3.7,95
1886,12.7,17.9,3.0,96
1886,10.2,17.9,-0.1,97
1886,11.3,17.9,-0.1,98
1886,12.2,17.6,7.4,99
1886,11.7,17.6,6.3,100
1886,13.2,25.1,6.3,101
1886,12.7,25.1,6.9,102
1886,11.2,17.1,6.8,103
1886,10.9,18.8,2.4,104
1886,10.7,20.5,0.1,105
1886,13.2,20.5,0.1,106
1886,14.9,20.0,11.6,107
1886,13.8,20.0,10.7,108
1886,12.8,16.5,9.9,109
1886,12.8,17.8,8.4,110
1886,11.6,18.3,3.5,111
1886,10.6,18.9,1.7,112
1886,11.5,21.7,1.7,113
1886,14.2,23.9,2.6,114
1886,15.1,23.9,6.2,115
1886,12.7,17.7,3.8,116
1886,11.9,20.1,3.8,117
1886,12.4,20.1,5.2,118
1886,12.9,18.1,8.6,119
1886,14.7,20.7,8.6,120
1887,1.7,6.9,-3.2,1
1887,2.1,11.7,-4.8,2
1887,3.2,11.7,-4.8,3
1887,2.0,9.8,-2.7,4
1887,0.9,5.4,-3.7,5
1887,1.0,5.6,-3.7,6
1887,0.5,5.6,-3.1,7
1887,-0.4,3.7,-4.8,8
1887,0.1,5.1,-4.8,9
1887,1.4,5.1,-2.6,10
1887,3.1,6.6,-1.7,11
1887,4.7,9.1,-0.1,12
1887,4.2,9.6,-3.6,13
1887,3.4,9.6,-3.6,14
1887,3.0,6.0,-1.8,15
1887,1.1,6.0,-3.2,16
1887,0.5,6.2,-3.8,17
1887,2.3,6.2,-3.8,18
1887,3.1,5.9,-1.2,19
1887,5.3,10.3,-1.2,20
1887,8.2,10.9,3.2,21
1887,7.6,11.4,3.4,22
1887,6.1,11.4,2.1,23
1887,5.3,8.4,2.1,24
1887,5.6,8.4,2.6,25
1887,6.1,9.6,2.9,26
1887,5.0,10.6,-1.3,27
1887,3.3,10.6,-4.2,28
1887,3.0,10.0,-4.2,29
1887,5.8,12.4,-3.7,30
1887,7.1,12.4,2.7,31
1887,4.3,10.8,0.0,32
1887,2.4,7.7,-2.3,33
1887,1.4,7.7,-4.0,34
1887,1.6,7.8,-4.0,35
1887,1.7,7.8,-3.7,36
1887,1.1,4.6,-3.7,37
1887,1.1,4.6,-2.9,38
1887,1.5,6.8,-2.2,39
1887,2.0,6.8,-1.1,40
1887,1.2,5.7,-4.4,41
1887,1.2,7.9,-4.4,42
1887,1.9,10.1,-5.7,43
1887,2.8,11.2,-5.7,44
1887,3.5,11.2,-2.2,45
1887,3.6,7.2,-0.9,46
1887,3.2,9.4,-3.7,47
1887,3.8,12.3,-3.7,48
1887,4.4,12.3,-3.5,49
1887,3.7,12.3,-4.3,50
1887,4.6,12.6,-4.3,51
1887,5.1,12.6,-0.1,52
1887,3.6,10.6,-4.3,53
1887,3.4,10.8,-4.3,54
1887,3.2,10.8,-0.9,55
1887,2.6,10.0,-2.9,56
1887,3.8,11.2,-2.9,57
1887,5.3,11.3,-2.7,58
1887,4.9,12.3,-3.9,59
1887,3.5,12.3,-3.9,60
1887,2.7,8.8,-3.0,61
1887,2.5,8.4,-2.3,62
1887,2.8,8.4,-3.1,63
1887,2.8,7.9,-3.4,64
1887,2.4,8.4,-3.4,65
