1980,12,31,1981,1,1,3,8,1,8.9,8,1,-2.2,8,1
1981,1,1,1981,1,2,3.8,8,1,8.9,8,1,-2.2,8,1
1981,1,2,1981,1,3,3,8,1,6.9,8,1,-0.4,8,1
1981,1,3,1981,1,4,1.7,8,1,6.6,8,1,-1.9,8,1
1981,1,4,1981,1,5,1.4,8,1,6.6,8,1,-3.3,8,1
1981,1,5,1981,1,6,1.5,8,1,6.3,8,1,-3.3,8,1
1981,1,6,1981,1,7,2.1,8,1,6.3,8,1,-3,8,1
1981,1,7,1981,1,8,3.2,8,1,9.6,8,1,-0.8,8,1
1981,1,8,1981,1,9,3.7,8,1,10,8,1,-2.3,8,1
1981,1,9,1981,1,10,3.8,8,1,10,8,1,-2.3,8,1
1981,1,10,1981,1,11,2.6,8,1,8.8,8,1,-1.6,8,1
1981,1,11,1981,1,12,1.2,8,1,5.3,8,1,-2.4,8,1
1981,1,12,1981,1,13,1.3,8,1,5.5,8,1,-2.4,8,1
1981,1,13,1981,1,14,1.3,8,1,5.5,8,1,-1.8,8,1
1981,1,14,1981,1,15,1.9,8,1,5.5,8,1,-1.8,8,1
1981,1,15,1981,1,16,2.1,8,1,5.5,8,1,-0.4,8,1
1981,1,16,1981,1,17,1.6,8,1,6.1,8,1,-1.9,8,1
1981,1,17,1981,1,18,1.7,8,1,6.1,8,1,-3.4,8,1
1981,1,18,1981,1,19,2.5,8,1,6.6,8,1,-3.4,8,1
1981,1,19,1981,1,20,2.9,8,1,7.4,8,1,-0.4,8,1
1981,1,20,1981,1,21,2.5,8,1,8.3,8,1,-1.4,8,1
1981,1,21,1981,1,22,1.8,8,1,8.3,8,1,-1.4,8,1
1981,1,22,1981,1,23,1.4,8,1,5.9,8,1,-2,8,1
1981,1,23,1981,1,24,2.2,8,1,5.9,8,1,-2,8,1
1981,1,24,1981,1,25,4.3,8,1,8.9,8,1,-0.3,8,1
1981,1,25,1981,1,26,4.1,8,1,8.9,8,1,-0.4,8,1
1981,1,26,1981,1,27,1.8,8,1,5.2,8,1,-1.6,8,1
1981,1,27,1981,1,28,1.5,8,1,6.4,8,1,-1.6,8,1
1981,1,28,1981,1,29,2.2,8,1,8.6,8,1,-3.1,8,1
1981,1,29,1981,1,30,2.5,8,1,8.6,8,1,-3.1,8,1
1981,1,30,1981,1,31,2.9,8,1,8.3,8,1,-2.9,8,1
1981,1,31,1981,2,1,3,8,1,8.3,8,1,-2.9,8,1
1981,2,1,1981,2,2,2.8,8,1,6.1,8,1,-0.3,8,1
1981,2,2,1981,2,3,2.7,8,1,7.5,8,1,-1.4,8,1
1981,2,3,1981,2,4,1.9,8,1,7.5,8,1,-1.4,8,1
1981,2,4,1981,2,5,1.7,8,1,6.1,8,1,-0.9,8,1
1981,2,5,1981,2,6,2.6,8,1,8.6,8,1,-1.6,8,1
1981,2,6,1981,2,7,3.7,8,1,10.1,8,1,-1.6,8,1
1981,2,7,1981,2,8,4.8,8,1,10.1,8,1,-0.4,8,1
1981,2,8,1981,2,9,5,8,1,10.1,8,1,-0.5,8,1
1981,2,9,1981,2,10,4.6,8,1,10,8,1,-0.5,8,1
1981,2,10,1981,2,11,3.6,8,1,9.5,8,1,-0.5,8,1
1981,2,11,1981,2,12,3.5,8,1,8.7,8,1,-2.7,8,1
1981,2,12,1981,2,13,5.8,8,1,9.1,8,1,-2.7,8,1
1981,2,13,1981,2,14,7.8,8,1,11.9,8,1,4.6,8,1
1981,2,14,1981,2,15,9,8,1,16.1,8,1,0.9,8,1
1981,2,15,1981,2,16,10.1,8,1,16.1,8,1,0.9,8,1
1981,2,16,1981,2,17,7.3,8,1,14,8,1,1.4,8,1
1981,2,17,1981,2,18,4.9,8,1,12.3,8,1,-0.7,8,1
1981,2,18,1981,2,19,6,8,1,12.3,8,1,-0.7,8,1
1981,2,19,1981,2,20,4.9,8,1,8.9,8,1,0.8,8,1
1981,2,20,1981,2,21,3.4,8,1,7.5,8,1,0.2,8,1
1981,2,21,1981,2,22,3.2,8,1,7.8,8,1,-1.3,8,1
1981,2,22,1981,2,23,4,8,1,7.8,8,1,-1.3,8,1
1981,2,23,1981,2,24,5.3,8,1,9.7,8,1,1.3,8,1
1981,2,24,1981,2,25,3.8,8,1,9.7,8,1,-1.7,8,1
1981,2,25,1981,2,26,-0.7,8,1,6.8,8,1,-6,8,1
1981,2,26,1981,2,27,-2.6,8,1,3.2,8,1,-6.7,8,1
1981,2,27,1981,2,28,-0.6,8,1,6.1,8,1,-6.7,8,1
1981,2,28,1981,3,1,0.6,8,1,6.1,8,1,-5.2,8,1
1981,3,1,1981,3,2,2.4,8,1,9.8,8,1,-1.1,8,1
1981,3,2,1981,3,3,4.6,8,1,11,8,1,-1.3,8,1
1981,3,3,1981,3,4,6.5,8,1,12.7,8,1,-1.3,8,1
1981,3,4,1981,3,5,6.6,8,1,12.7,8,1,1.4,8,1
1981,3,5,1981,3,6,4.6,8,1,10.3,8,1,-1.1,8,1
