1960,12,31,1961,1,1,-0.2,8,1,6.2,8,1,-5.6,8,1
1961,1,1,1961,1,2,0.8,8,1,8.8,8,1,-5.6,8,1
1961,1,2,1961,1,3,2.2,8,1,8.9,8,1,-4.6,8,1
1961,1,3,1961,1,4,4.4,8,1,10.6,8,1,-4.6,8,1
1961,1,4,1961,1,5,4.1,8,1,10.6,8,1,0.6,8,1
1961,1,5,1961,1,6,2.5,8,1,7.2,8,1,-0.8,8,1
1961,1,6,1961,1,7,2.5,8,1,7.6,8,1,-0.8,8,1
1961,1,7,1961,1,8,2.3,8,1,8.6,8,1,-4.3,8,1
1961,1,8,1961,1,9,3.1,8,1,8.6,8,1,-4.3,8,1
1961,1,9,1961,1,10,4.6,8,1,8.4,8,1,0.4,8,1
1961,1,10,1961,1,11,5.2,8,1,9.7,8,1,1.9,8,1
1961,1,11,1961,1,12,3,8,1,9.7,8,1,-1.6,8,1
1961,1,12,1961,1,13,1.6,8,1,9.2,8,1,-1.8,8,1
1961,1,13,1961,1,14,2.1,8,1,9.4,8,1,-3.4,8,1
1961,1,14,1961,1,15,2.1,8,1,9.5,8,1,-3.8,8,1
1961,1,15,1961,1,16,2,8,1,9.5,8,1,-3.8,8,1
1961,1,16,1961,1,17,1.1,8,1,9,8,1,-5.8,8,1
1961,1,17,1961,1,18,0.6,8,1,8.1,8,1,-5.8,8,1
1961,1,18,1961,1,19,0.8,8,1,7.7,8,1,-4.8,8,1
1961,1,19,1961,1,20,1,8,1,6.2,8,1,-2.9,8,1
1961,1,20,1961,1,21,1.8,8,1,9,8,1,-3.7,8,1
1961,1,21,1961,1,22,2.3,8,1,9,8,1,-3.7,8,1
1961,1,22,1961,1,23,2.3,8,1,7.9,8,1,-2.4,8,1
1961,1,23,1961,1,24,1.8,8,1,7.9,8,1,-2.2,8,1
1961,1,24,1961,1,25,3.6,8,1,11.4,8,1,-2.2,8,1
1961,1,25,1961,1,26,3.8,8,1,11.4,8,1,0,8,1
1961,1,26,1961,1,27,2,8,1,5.4,8,1,-0.9,8,1
1961,1,27,1961,1,28,3.1,8,1,8.8,8,1,-0.9,8,1
1961,1,28,1961,1,29,3.9,8,1,8.8,8,1,-0.4,8,1
1961,1,29,1961,1,30,4.4,8,1,8.9,8,1,-0.4,8,1
1961,1,30,1961,1,31,4.2,8,1,8.9,8,1,0.7,8,1
1961,1,31,1961,2,1,1.6,8,1,8.5,8,1,-2.5,8,1
1961,2,1,1961,2,2,0.3,8,1,6.2,8,1,-4.4,8,1
1961,2,2,1961,2,3,0.4,8,1,6.2,8,1,-4.4,8,1
1961,2,3,1961,2,4,0.7,8,1,7.8,8,1,-4,8,1
1961,2,4,1961,2,5,2.5,8,1,8.6,8,1,-4,8,1
1961,2,5,1961,2,6,5.1,8,1,9.1,8,1,-1.3,8,1
1961,2,6,1961,2,7,7.1,8,1,10.4,8,1,1.1,8,1
1961,2,7,1961,2,8,6.6,8,1,10.4,8,1,3.9,8,1
1961,2,8,1961,2,9,5.5,8,1,11,8,1,1.2,8,1
1961,2,9,1961,2,10,4.5,8,1,11,8,1,1.2,8,1
1961,2,10,1961,2,11,2.7,8,1,6.4,8,1,-0.2,8,1
1961,2,11,1961,2,12,2.8,8,1,8.8,8,1,-0.2,8,1
1961,2,12,1961,2,13,3.4,8,1,8.8,8,1,0.1,8,1
1961,2,13,1961,2,14,2.7,8,1,8.4,8,1,0.1,8,1
1961,2,14,1961,2,15,1.4,8,1,8.4,8,1,-3.7,8,1
1961,2,15,1961,2,16,1.6,8,1,8,8,1,-3.7,8,1
1961,2,16,1961,2,17,2.8,8,1,9.3,8,1,-1.7,8,1
1961,2,17,1961,2,18,2.8,8,1,9.3,8,1,-1.7,8,1
