"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMIN","TOBS"
"US1DCDC0010","38.97729754","-77.02445991","88.1","2008-12-13",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2008-12-16",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2008-12-17",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2008-12-18",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2008-12-19",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2008-12-20",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2008-12-21",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2008-12-24",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2008-12-25",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2008-12-26",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2008-12-27",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2008-12-29",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2008-12-30",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2008-12-31",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-01-02",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-01-03",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-01-04",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-01-05",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-01-06",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-01-07",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-01-08",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-01-10",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-01-11",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-01-12",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-01-14",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-01-16",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-01-17",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-01-18",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-01-19",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-01-22",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-01-25",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-01-27",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-01-28",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-01-30",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-02-01",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-02-03",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-02-04",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-03-25",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-03-28",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-03-29",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-03-30",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-03-31",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-04-01",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-04-02",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-04-03",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-04-04",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-04-05",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-04-10",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-04-11",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-04-12",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-04-13",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-04-15",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-04-16",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-04-18",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-04-20",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-04-21",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-04-22",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-04-23",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-04-25",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-04-26",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-04-27",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-04-28",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-04-29",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-04-30",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-05-01",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-05-02",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-05-03",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-05-04",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-05-05",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-05-06",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-05-07",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-05-08",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-05-12",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-05-13",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-05-14",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-05-15",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-05-26",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-05-27",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-05-29",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-05-30",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-05-31",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-06-01",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-06-02",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-06-03",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-06-04",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-06-05",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-06-07",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-06-08",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-06-25",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-06-27",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-06-28",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-07-01",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-07-02",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-07-03",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-07-04",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-07-06",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-07-09",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-07-12",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-07-13",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-07-14",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-07-15",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-07-16",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-07-17",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-07-19",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-07-20",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-07-21",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-07-22",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-07-23",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-07-24",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-07-28",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-07-30",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-08-01",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-08-02",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-08-03",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-08-06",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-08-07",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-08-08",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-08-09",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-08-10",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-08-19",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-08-20",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-08-21",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-08-22",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-08-24",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-08-26",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-08-27",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-08-28",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-08-29",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-08-30",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-08-31",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-09-01",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-09-02",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-09-03",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-09-04",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-09-05",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-09-08",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-09-11",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-09-12",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-09-13",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-09-14",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-09-16",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-09-17",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-09-18",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-09-19",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-09-20",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-09-21",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-09-22",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-09-23",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-09-24",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-09-25",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-09-26",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-09-27",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-09-29",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-10-02",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-10-04",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-10-10",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-10-11",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-10-13",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-10-14",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-10-17",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-10-18",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-10-19",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-10-20",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-10-21",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-10-22",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-10-25",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-10-26",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-10-27",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-10-28",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-10-29",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-10-30",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-10-31",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-11-01",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-11-02",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-11-03",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-11-04",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-11-07",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2009-11-08",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2010-03-23",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2010-03-24",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2010-03-25",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2010-03-26",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2010-03-27",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2010-03-28",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2010-03-29",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2010-03-31",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-07-21",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-07-23",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-07-27",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-07-29",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-08-02",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-08-05",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-08-06",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-08-07",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-08-19",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-08-20",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-08-21",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-08-22",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-08-23",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-09-18",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-09-19",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-09-20",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-09-22",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-09-23",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-09-24",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-09-25",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-09-26",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-09-27",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-09-28",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-09-29",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-09-30",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-10-01",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-10-02",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-10-03",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-10-04",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-10-05",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-10-06",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-10-07",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-10-08",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2012-10-09",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2016-04-28",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2016-04-29",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2016-05-01",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2016-05-02",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2016-05-03",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2016-05-05",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2016-05-07",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2016-05-08",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2016-05-10",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2016-05-18",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2016-12-01",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2016-12-07",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2016-12-08",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2016-12-12",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2016-12-16",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2017-12-10",,,
"US1DCDC0010","38.97729754","-77.02445991","88.1","2018-08-02",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2008-10-09",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-09-01",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-09-02",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-09-03",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-09-04",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-09-05",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-09-06",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-09-07",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-09-08",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-09-09",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-09-10",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-09-11",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-09-12",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-09-13",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-09-14",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-09-15",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-09-17",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-09-18",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-09-20",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-09-21",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-09-22",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-09-23",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-09-24",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-09-28",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-09-29",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-09-30",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-10-01",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-10-02",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-10-03",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-10-04",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-10-05",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-10-06",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-10-07",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-10-08",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-10-13",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-10-15",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-10-16",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-10-19",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-10-20",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-10-22",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-10-23",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-10-26",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-10-27",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-10-28",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-10-29",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-10-30",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-11-02",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-11-03",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-11-04",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-11-05",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-11-06",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-11-07",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-11-09",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-11-10",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-11-11",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-11-12",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-11-13",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-11-16",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-11-17",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-11-18",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-11-19",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-11-20",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-11-23",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-11-24",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-11-30",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-12-01",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-12-02",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-12-03",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-12-04",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-12-07",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-12-08",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-12-10",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-12-11",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2009-12-14",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2010-01-04",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2010-01-05",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2010-01-06",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2010-01-07",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2010-01-11",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2010-01-19",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2010-01-20",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2010-01-21",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2010-02-01",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2010-02-02",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2010-02-03",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2010-02-04",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2010-02-16",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2010-02-17",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2010-02-22",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2010-02-23",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2010-02-24",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2010-03-01",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2010-03-02",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2010-03-03",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2010-03-04",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2010-03-08",,,
"US1DCDC0011","38.930277","-77.083075","81.4","2010-03-09",,,
