1940,12,31,1941,1,1,5.2,8,1,12.9,8,1,-2.9,8,1
1941,1,1,1941,1,2,5.7,8,1,13,8,1,-0.6,8,1
1941,1,2,1941,1,3,7.6,8,1,13,8,1,-0.6,8,1
1941,1,3,1941,1,4,7.2,8,1,11.5,8,1,3.8,8,1
1941,1,4,1941,1,5,5.2,8,1,11.6,8,1,-1,8,1
1941,1,5,1941,1,6,5.5,8,1,13.5,8,1,-1,8,1
1941,1,6,1941,1,7,5.7,8,1,13.5,8,1,0.2,8,1
1941,1,7,1941,1,8,7.9,8,1,15.3,8,1,1.1,8,1
1941,1,8,1941,1,9,9.1,8,1,15.3,8,1,2.4,8,1
1941,1,9,1941,1,10,7.5,8,1,13.3,8,1,2.4,8,1
1941,1,10,1941,1,11,6.3,8,1,13.3,8,1,-0.3,8,1
1941,1,11,1941,1,12,4.4,8,1,9.6,8,1,-0.3,8,1
1941,1,12,1941,1,13,2,8,1,8.2,8,1,-2.1,8,1
1941,1,13,1941,1,14,0.5,8,1,7.4,8,1,-3.7,8,1
1941,1,14,1941,1,15,2.4,8,1,10.4,8,1,-3.7,8,1
1941,1,15,1941,1,16,3.9,8,1,10.4,8,1,-3.5,8,1
1941,1,16,1941,1,17,3.8,8,1,12.7,8,1,-2.2,8,1
1941,1,17,1941,1,18,4.2,8,1,12.7,8,1,-2.2,8,1
1941,1,18,1941,1,19,5.3,8,1,12.7,8,1,-2.2,8,1
1941,1,19,1941,1,20,4.4,8,1,12.7,8,1,-2.3,8,1
1941,1,20,1941,1,21,2.1,8,1,9.9,8,1,-3,8,1
1941,1,21,1941,1,22,2.6,8,1,7.8,8,1,-3.7,8,1
1941,1,22,1941,1,23,6.1,8,1,15.1,8,1,-3.7,8,1
1941,1,23,1941,1,24,8.1,8,1,15.1,8,1,4.9,8,1
1941,1,24,1941,1,25,4.5,8,1,10.7,8,1,-2,8,1
1941,1,25,1941,1,26,1.7,8,1,7.2,8,1,-2.5,8,1
1941,1,26,1941,1,27,3.1,8,1,9.2,8,1,-2.5,8,1
1941,1,27,1941,1,28,4.9,8,1,13.9,8,1,-1.8,8,1
1941,1,28,1941,1,29,6.4,8,1,13.9,8,1,-0.6,8,1
