1920,12,31,1921,1,1,4.2,8,1,12.6,8,1,-0.6,8,1
1921,1,1,1921,1,2,7.2,8,1,12.6,8,1,-0.6,8,1
1921,1,2,1921,1,3,6.1,8,1,11.3,8,1,1.9,8,1
1921,1,3,1921,1,4,4.1,8,1,10.5,8,1,1.3,8,1
1921,1,4,1921,1,5,3.9,8,1,11.6,8,1,-0.9,8,1
1921,1,5,1921,1,6,4.2,8,1,12.5,8,1,-0.9,8,1
1921,1,6,1921,1,7,4,8,1,12.5,8,1,-1.4,8,1
1921,1,7,1921,1,8,2.7,8,1,11.9,8,1,-1.8,8,1
1921,1,8,1921,1,9,1.8,8,1,8.4,8,1,-2.5,8,1
1921,1,9,1921,1,10,2,8,1,9.4,8,1,-3.4,8,1
1921,1,10,1921,1,11,3.6,8,1,9.4,8,1,-3.4,8,1
1921,1,11,1921,1,12,3.8,8,1,8.3,8,1,0,8,1
1921,1,12,1921,1,13,2.5,8,1,7.9,8,1,-2.1,8,1
1921,1,13,1921,1,14,1.9,8,1,6.8,8,1,-2.1,8,1
1921,1,14,1921,1,15,1.7,8,1,6.8,8,1,-1.2,8,1
1921,1,15,1921,1,16,1.7,8,1,9.6,8,1,-3.8,8,1
1921,1,16,1921,1,17,2.8,8,1,10,8,1,-3.8,8,1
1921,1,17,1921,1,18,3.5,8,1,10.4,8,1,-1.9,8,1
1921,1,18,1921,1,19,4.3,8,1,10.7,8,1,-1.9,8,1
1921,1,19,1921,1,20,6.7,8,1,10.7,8,1,-0.9,8,1
1921,1,20,1921,1,21,7.3,8,1,11.8,8,1,2.4,8,1
1921,1,21,1921,1,22,5,8,1,11.8,8,1,-1.8,8,1
1921,1,22,1921,1,23,3.7,8,1,9.4,8,1,-1.8,8,1
1921,1,23,1921,1,24,4.4,8,1,13.2,8,1,-1.8,8,1
1921,1,24,1921,1,25,4.1,8,1,13.2,8,1,-2,8,1
1921,1,25,1921,1,26,3.4,8,1,11.4,8,1,-2,8,1
1921,1,26,1921,1,27,2.4,8,1,9.9,8,1,-1.9,8,1
1921,1,27,1921,1,28,1.1,8,1,7.2,8,1,-2.6,8,1
1921,1,28,1921,1,29,2.3,8,1,9.1,8,1,-2.6,8,1
1921,1,29,1921,1,30,2.8,8,1,9.1,8,1,-2.5,8,1
1921,1,30,1921,1,31,3,8,1,11.6,8,1,-2.5,8,1
1921,1,31,1921,2,1,5.9,8,1,14.2,8,1,-0.3,8,1
1921,2,1,1921,2,2,6.8,8,1,14.2,8,1,1.1,8,1
1921,2,2,1921,2,3,4.2,8,1,11.4,8,1,0.6,8,1
1921,2,3,1921,2,4,2.2,8,1,7.1,8,1,-0.2,8,1
1921,2,4,1921,2,5,2.5,8,1,8.8,8,1,-1.6,8,1
1921,2,5,1921,2,6,2.1,8,1,8.8,8,1,-1.6,8,1
1921,2,6,1921,2,7,0.9,8,1,7.1,8,1,-3.4,8,1
1921,2,7,1921,2,8,0.6,8,1,8.3,8,1,-4.2,8,1
1921,2,8,1921,2,9,1.8,8,1,11,8,1,-4.2,8,1
1921,2,9,1921,2,10,2.6,8,1,11,8,1,-3.7,8,1
1921,2,10,1921,2,11,2.9,8,1,9.8,8,1,-3.7,8,1
1921,2,11,1921,2,12,3.7,8,1,9.2,8,1,-0.7,8,1
1921,2,12,1921,2,13,3.5,8,1,11.1,8,1,-0.8,8,1
1921,2,13,1921,2,14,3.2,8,1,11.7,8,1,-2.4,8,1
1921,2,14,1921,2,15,3.3,8,1,11.7,8,1,-2.4,8,1
1921,2,15,1921,2,16,2.9,8,1,9.2,8,1,-3.7,8,1
1921,2,16,1921,2,17,2.5,8,1,9.2,8,1,-3.7,8,1
1921,2,17,1921,2,18,1.3,8,1,7.8,8,1,-2.9,8,1
1921,2,18,1921,2,19,0.5,8,1,9,8,1,-5,8,1
1921,2,19,1921,2,20,1.4,8,1,10.8,8,1,-5,8,1
1921,2,20,1921,2,21,1.9,8,1,10.8,8,1,-4.2,8,1
1921,2,21,1921,2,22,1.3,8,1,9.3,8,1,-3.5,8,1
1921,2,22,1921,2,23,1.6,8,1,7.5,8,1,-3.4,8,1
1921,2,23,1921,2,24,1.8,8,1,7.5,8,1,-3.2,8,1
1921,2,24,1921,2,25,2.5,8,1,10.3,8,1,-3.2,8,1
1921,2,25,1921,2,26,5.5,8,1,17.5,8,1,-3,8,1
1921,2,26,1921,2,27,9.6,8,1,20.4,8,1,-3,8,1
1921,2,27,1921,2,28,9.6,8,1,20.4,8,1,0.9,8,1
1921,2,28,1921,3,1,7.3,8,1,14.8,8,1,0.9,8,1
1921,3,1,1921,3,2,6.8,8,1,10.5,8,1,3.2,8,1
1921,3,2,1921,3,3,4.6,8,1,10.5,8,1,-0.7,8,1
1921,3,3,1921,3,4,2.3,8,1,8.7,8,1,-2.8,8,1
1921,3,4,1921,3,5,2.1,8,1,10,8,1,-3.4,8,1
1921,3,5,1921,3,6,3.3,8,1,12.1,8,1,-3.4,8,1
1921,3,6,1921,3,7,3.9,8,1,12.1,8,1,-1.5,8,1
1921,3,7,1921,3,8,3.1,8,1,12.7,8,1,-5,8,1
1921,3,8,1921,3,9,3.9,8,1,14.7,8,1,-5,8,1
1921,3,9,1921,3,10,6.3,8,1,16.4,8,1,-2.2,8,1
1921,3,10,1921,3,11,7.6,8,1,16.4,8,1,-1.1,8,1
1921,3,11,1921,3,12,8.8,8,1,14.7,8,1,2.7,8,1
1921,3,12,1921,3,13,7.9,8,1,11.9,8,1,0.9,8,1
1921,3,13,1921,3,14,4.4,8,1,11.9,8,1,-0.7,8,1
1921,3,14,1921,3,15,1.5,8,1,9.2,8,1,-2.3,8,1
1921,3,15,1921,3,16,2,8,1,11,8,1,-2.3,8,1
1921,3,16,1921,3,17,4.2,8,1,12.4,8,1,-1.9,8,1
1921,3,17,1921,3,18,4.7,8,1,12.5,8,1,-1.9,8,1
1921,3,18,1921,3,19,5.4,8,1,14.7,8,1,-1.2,8,1
1921,3,19,1921,3,20,9.3,8,1,17.8,8,1,-1.2,8,1
1921,3,20,1921,3,21,10.3,8,1,17.8,8,1,3.2,8,1
1921,3,21,1921,3,22,6.9,8,1,13,8,1,0.6,8,1
1921,3,22,1921,3,23,4.6,8,1,12.9,8,1,-0.4,8,1
1921,3,23,1921,3,24,4.5,8,1,13.3,8,1,-0.6,8,1
1921,3,24,1921,3,25,6,8,1,13.3,8,1,-0.6,8,1
1921,3,25,1921,3,26,5.7,8,1,9.2,8,1,1.7,8,1
1921,3,26,1921,3,27,4.5,8,1,9,8,1,-0.3,8,1
1921,3,27,1921,3,28,5.3,8,1,13.3,8,1,-0.3,8,1
1921,3,28,1921,3,29,5.8,8,1,13.3,8,1,0.7,8,1
1921,3,29,1921,3,30,5.7,8,1,16.9,8,1,-2.5,8,1
1921,3,30,1921,3,31,7.3,8,1,20.1,8,1,-2.5,8,1
1921,3,31,1921,4,1,9.6,8,1,20.8,8,1,-1.4,8,1
1921,4,1,1921,4,2,12.8,8,1,20.8,8,1,1.1,8,1
1921,4,2,1921,4,3,15,8,1,17,8,1,9,8,1
1921,4,3,1921,4,4,12.7,8,1,17.2,8,1,5.6,8,1
1921,4,4,1921,4,5,9.9,8,1,18.3,8,1,2.7,8,1
1921,4,5,1921,4,6,9.1,8,1,18.3,8,1,1.8,8,1
1921,4,6,1921,4,7,9.5,8,1,14,8,1,1.8,8,1
1921,4,7,1921,4,8,8.3,8,1,14,8,1,1.9,8,1
1921,4,8,1921,4,9,6.1,8,1,14.9,8,1,-0.7,8,1
1921,4,9,1921,4,10,7.5,8,1,18.3,8,1,-0.7,8,1
1921,4,10,1921,4,11,10.3,8,1,18.3,8,1,-0.5,8,1
1921,4,11,1921,4,12,12.6,8,1,16.1,8,1,8.2,8,1
1921,4,12,1921,4,13,14.4,8,1,20.1,8,1,11.3,8,1
1921,4,13,1921,4,14,15.1,8,1,25.4,8,1,7.1,8,1
1921,4,14,1921,4,15,14.4,8,1,25.4,8,1,7.1,8,1
1921,4,15,1921,4,16,12.3,8,1,19.6,8,1,3.5,8,1
1921,4,16,1921,4,17,11.2,8,1,19.6,8,1,3.5,8,1
1921,4,17,1921,4,18,12.5,8,1,20.6,8,1,4,8,1
1921,4,18,1921,4,19,13.5,8,1,23.5,8,1,3.4,8,1
1921,4,19,1921,4,20,13.6,8,1,23.5,8,1,3.4,8,1
1921,4,20,1921,4,21,13.5,8,1,16.9,8,1,11,8,1
1921,4,21,1921,4,22,14.6,8,1,19.7,8,1,11,8,1
1921,4,22,1921,4,23,16.3,8,1,24.9,8,1,10.9,8,1
1921,4,23,1921,4,24,16.2,8,1,24.9,8,1,8.4,8,1
1921,4,24,1921,4,25,16.5,8,1,21.8,8,1,8.4,8,1
1921,4,25,1921,4,26,17.7,8,1,26.1,8,1,11.1,8,1
1921,4,26,1921,4,27,18.5,8,1,26.1,8,1,11.1,8,1
1921,4,27,1921,4,28,17.2,8,1,24.3,8,1,11,8,1
1921,4,28,1921,4,29,15.5,8,1,22.2,8,1,6.1,8,1
1921,4,29,1921,4,30,16,8,1,22.2,8,1,6.1,8,1
1921,12,31,1922,1,1,3.8,8,1,11.8,8,1,-1.7,8,1
1922,1,1,1922,1,2,3.7,8,1,9.2,8,1,0.9,8,1
1922,1,2,1922,1,3,3,8,1,9.2,8,1,-0.7,8,1
1922,1,3,1922,1,4,1.1,8,1,7.5,8,1,-2.3,8,1
1922,1,4,1922,1,5,0.1,8,1,6.8,8,1,-3.8,8,1
1922,1,5,1922,1,6,0.6,8,1,8.3,8,1,-3.8,8,1
1922,1,6,1922,1,7,2,8,1,8.3,8,1,-3.7,8,1
1922,1,7,1922,1,8,2.1,8,1,9,8,1,-3.1,8,1
1922,1,8,1922,1,9,1.7,8,1,9,8,1,-3.1,8,1
1922,1,9,1922,1,10,3.2,8,1,9.3,8,1,-2.4,8,1
1922,1,10,1922,1,11,3.2,8,1,9.3,8,1,-1.9,8,1
1922,1,11,1922,1,12,1.5,8,1,8.4,8,1,-3.4,8,1
1922,1,12,1922,1,13,2.5,8,1,8,8,1,-3.4,8,1
1922,1,13,1922,1,14,2,8,1,8,8,1,-1,8,1
1922,1,14,1922,1,15,0.7,8,1,7.1,8,1,-2.4,8,1
1922,1,15,1922,1,16,2.1,8,1,9.7,8,1,-2.4,8,1
1922,1,16,1922,1,17,2.2,8,1,9.7,8,1,-1.6,8,1
1922,1,17,1922,1,18,1.5,8,1,5.8,8,1,-2.3,8,1
1922,1,18,1922,1,19,0.5,8,1,4.4,8,1,-4.2,8,1
1922,1,19,1922,1,20,-1.6,8,1,3.7,8,1,-6.9,8,1
